problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/look_at_obj_in_light-CD-None-DeskLamp-317/trial_T20190908_032847_688091,"turn on the lamp on the night stand , grab the disc on the right.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desklamp)
(ToggleObject desklamp)
(PickupObject cd)","(GoToLocation nightstand)
(TurnOnObject lamp)
(GoToLocation disc)
(PickupObject disc)
"
train/look_at_obj_in_light-CD-None-DeskLamp-317/trial_T20190908_032847_688091,"turn on the lamp on the night stand , grab the disc on the right.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desklamp)
(ToggleObject desklamp)
(PickupObject cd)","(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation discRight)
(PickupObject discRight)
"
train/look_at_obj_in_light-CD-None-DeskLamp-317/trial_T20190908_032847_688091,"turn on the lamp on the night stand , grab the disc on the right.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desklamp)
(ToggleObject desklamp)
(PickupObject cd)","(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation nightstand)
(GrabObject disc)
"
train/look_at_obj_in_light-CD-None-DeskLamp-317/trial_T20190908_032847_688091,"turn on the lamp on the night stand , grab the disc on the right.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desklamp)
(ToggleObject desklamp)
(PickupObject cd)","(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation nightstand)
(GrabObject disc)
"
train/look_at_obj_in_light-CD-None-DeskLamp-317/trial_T20190908_032847_688091,"turn on the lamp on the night stand , grab the disc on the right.","(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CDType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation desklamp)
(ToggleObject desklamp)
(PickupObject cd)","(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation discrack)
(PickupObject disc_right)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212201_372221,put a cooked slice of potato on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation microwave)
(PutObject knife microwave)
(GotoLocation sidetable)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation countertop)
(SliceObject potato)
(GotoLocation stand)
(PutObject sliceofpotato stand)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212201_372221,put a cooked slice of potato on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation microwave)
(PutObject knife microwave)
(GotoLocation sidetable)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(BakeObject potato oven)
(GotoLocation stand)
(PutObject potato stand)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212201_372221,put a cooked slice of potato on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation microwave)
(PutObject knife microwave)
(GotoLocation sidetable)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation stand)
(PutObject potato stand)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212201_372221,put a cooked slice of potato on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation microwave)
(PutObject knife microwave)
(GotoLocation sidetable)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation stand)
(PutObject potato stand)
"
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212201_372221,put a cooked slice of potato on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation microwave)
(PutObject knife microwave)
(GotoLocation sidetable)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sidetable)
(PutObject potato sidetable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation sidetable)
(PutObject potato sidetable)
(GotoLocation stand)
(PickupObject plate)
(GotoLocation sidetable)
(PutObject plate sidetable)
"
train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-16/trial_T20190907_015045_510934,"chill bottle in refrigerator , throw in trash can to front left of paper towels.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation garbagecan)
(PutObject winebottle garbagecan)","(GotoLocation fridge)
(PutObject bottle fridge)
(GotoLocation trashcan)
(PutObject bottle trashcan)
"
train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-16/trial_T20190907_015045_510934,"chill bottle in refrigerator , throw in trash can to front left of paper towels.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation garbagecan)
(PutObject winebottle garbagecan)","(GotoLocation fridge)
(PickupObject bottle)
(PutObject bottle fridge)
(GotoLocation trashcan)
(PutObject bottle trashcan)
"
train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-16/trial_T20190907_015045_510934,"chill bottle in refrigerator , throw in trash can to front left of paper towels.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation garbagecan)
(PutObject winebottle garbagecan)","(GotoLocation countertop)
(PickupObject bottle)
(GotoLocation fridge)
(PutObject bottle fridge)
(GotoLocation paper_towels)
(PickupObject trashcan)
(ThrowObject bottle trashcan)
"
train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-16/trial_T20190907_015045_510934,"chill bottle in refrigerator , throw in trash can to front left of paper towels.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation garbagecan)
(PutObject winebottle garbagecan)","(GotoLocation countertop)
(PickupObject bottle)
(GotoLocation fridge)
(PutObject bottle fridge)
(GotoLocation papertowels)
(GotoLocation trashcan)
(PutObject bottle trashcan)
"
train/pick_cool_then_place_in_recep-WineBottle-None-GarbageCan-16/trial_T20190907_015045_510934,"chill bottle in refrigerator , throw in trash can to front left of paper towels.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o WineBottleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject winebottle)
(GotoLocation fridge)
(CoolObject winebottle)
(GotoLocation garbagecan)
(PutObject winebottle garbagecan)","(GotoLocation fridge)
(PickupObject bottle)
(PutObject bottle fridge)
(GotoLocation papertowels)
(PutObject bottle papertowels)
(GotoLocation trashcan)
(ThrowObject bottle trashcan)
"
train/pick_cool_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190918_192826_449156,place a cool potato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject knife diningtable)
(GotoLocation diningtable)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation diningtable)
(PutObject potato diningtable)","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation countertop)
(SliceObject potato)
(GotoLocation table)
(PutObject sliced_potato table)
"
train/pick_cool_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190918_192826_449156,place a cool potato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject knife diningtable)
(GotoLocation diningtable)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation diningtable)
(PutObject potato diningtable)","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation countertop)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject slice diningtable)
"
train/pick_cool_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190918_192826_449156,place a cool potato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject knife diningtable)
(GotoLocation diningtable)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation diningtable)
(PutObject potato diningtable)","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation countertop)
(SliceObject potato)
(GotoLocation table)
(PutObject potato table)
"
train/pick_cool_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190918_192826_449156,place a cool potato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject knife diningtable)
(GotoLocation diningtable)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation diningtable)
(PutObject potato diningtable)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation cuttingboard)
(CutObject potato cuttingboard)
(GotoLocation diningtable)
(PutObject potato diningtable)
"
train/pick_cool_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190918_192826_449156,place a cool potato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation potato)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject knife diningtable)
(GotoLocation diningtable)
(PickupObject potato)
(GotoLocation fridge)
(CoolObject potato)
(GotoLocation diningtable)
(PutObject potato diningtable)","(GotoLocation fridge)
(PickupObject potato)
(GotoLocation countertop)
(SliceObject potato)
(GotoLocation diningtable)
(PutObject slice diningtable)
"
train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095444_078134,put a heated potato in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation sink)
(PutObject potato sink)
"
train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095444_078134,put a heated potato in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)","(GotoLocation oven)
(PickupObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)"
train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095444_078134,put a heated potato in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)
"
train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095444_078134,put a heated potato in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)","(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)
"
train/pick_heat_then_place_in_recep-Potato-None-SinkBasin-26/trial_T20190909_095444_078134,put a heated potato in the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation microwave)
(HeatObject potato)
(GotoLocation sinkbasin)
(PutObject potato sinkbasin)","(GotoLocation countertop)
(PickupObject potato)
(GotoLocation oven)
(BakeObject potato oven)
(GotoLocation sink)
(PutObject potato sink)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044843_334172,put a heated mug into a cupboard.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation sink)
(FillObject sink)
(GotoLocation stove)
(TurnOnObject stove)
(GotoLocation countertop)
(PickupObject mug)
(GotoLocation stove)
(HeatObject mug stove)
(GotoLocation cupboard)
(PutObject mug cupboard)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044843_334172,put a heated mug into a cupboard.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044843_334172,put a heated mug into a cupboard.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cupboard)
(PutObject mug cupboard)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044843_334172,put a heated mug into a cupboard.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cupboard)
(PutObject mug cupboard)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044843_334172,put a heated mug into a cupboard.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation counter)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cupboard)
(PutObject mug cupboard)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-6/trial_T20190907_191715_104381,move a chilled piece of lettuce to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation lettuce)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(PutObject lettuce sink)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-6/trial_T20190907_191715_104381,move a chilled piece of lettuce to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation lettuce)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-6/trial_T20190907_191715_104381,move a chilled piece of lettuce to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation lettuce)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(PutObject lettuce sink)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-6/trial_T20190907_191715_104381,move a chilled piece of lettuce to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation lettuce)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(PutObject lettuce sink)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-6/trial_T20190907_191715_104381,move a chilled piece of lettuce to the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation lettuce)
(SliceObject lettuce)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation lettuce)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(PutObject lettuce sinkbasin)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(GotoLocation bathroom)
(CleanObject cloth)
(GotoLocation bedroom)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation sink)
(PickupObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation sink)
(PickupObject cloth)
(CleanObject cloth sink)
(GotoLocation drawer)
(PutObject cloth drawer)
"
