problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/pick_cool_then_place_in_recep-Plate-None-Shelf-20/trial_T20190907_034611_178336,put a chilled plate on the middle shelf in the corner.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","[';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-CornerShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r CornerShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-MiddleShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r MiddleShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', 'pick_cool_then_place_in_recep-Plate-None-CornerMiddleShelf']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",True
train/pick_cool_then_place_in_recep-Plate-None-Shelf-20/trial_T20190907_034611_178336,put a chilled plate on the middle shelf in the corner.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","[';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-CornerShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r CornerShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-MiddleShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r MiddleShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', 'pick_cool_then_place_in_recep-Plate-None-CornerMiddleShelf']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",True
train/pick_cool_then_place_in_recep-Plate-None-Shelf-20/trial_T20190907_034611_178336,put a chilled plate on the middle shelf in the corner.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","[';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-CornerShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r CornerShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_cool_then_place_in_recep-Plate-None-MiddleShelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlateType) \n                (receptacleType ?r MiddleShelfType)\n                (inReceptacle ?o ?r)\n                (coolable ?o)\n                (isCool ?o) \n            )\n    )))\n\n<END>', 'pick_cool_then_place_in_recep-Plate-None-CornerMiddleShelf']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlateType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o))))
)",True
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-16/trial_T20190918_204451_599244,"slice a tomato , cook a slice.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-StoveBurner\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n            (and \n                (objectType ?o TomatoType) \n                (sliceable ?o)\n                (isSliced ?o)  \n                (receptacleType ?r StoveBurnerType)\n                (inReceptacle ?o ?r)\n            )\n    ))))', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-None', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_plate_put_slice_tomato_then_pick_slice_tomato_put_in_recep-Microwave-TomatoSliced\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o TomatoType)\n                (sliceable ?o)\n                (isSliced ?o)\n                (objectType ?o2 TomatoSlicedType)\n                (objectAtLocation ?o2 ?l)\n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r) \n                (inReceptacle ?o2 ?r) \n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(sliceable ?o)
		(isSliced ?o)
		(receptacleType ?r StoveBurnerType)
		(inReceptacle ?o ?r))))
)",False
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-16/trial_T20190918_204451_599244,"slice a tomato , cook a slice.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-StoveBurner\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n            (and \n                (objectType ?o TomatoType) \n                (sliceable ?o)\n                (isSliced ?o)  \n                (receptacleType ?r StoveBurnerType)\n                (inReceptacle ?o ?r)\n            )\n    ))))', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-None', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_plate_put_slice_tomato_then_pick_slice_tomato_put_in_recep-Microwave-TomatoSliced\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o TomatoType)\n                (sliceable ?o)\n                (isSliced ?o)\n                (objectType ?o2 TomatoSlicedType)\n                (objectAtLocation ?o2 ?l)\n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r) \n                (inReceptacle ?o2 ?r) \n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-16/trial_T20190918_204451_599244,"slice a tomato , cook a slice.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-StoveBurner\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n            (and \n                (objectType ?o TomatoType) \n                (sliceable ?o)\n                (isSliced ?o)  \n                (receptacleType ?r StoveBurnerType)\n                (inReceptacle ?o ?r)\n            )\n    ))))', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-None', ';; Simplified Goal: \npick_slice_then_heat-TomatoSliced-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_plate_put_slice_tomato_then_pick_slice_tomato_put_in_recep-Microwave-TomatoSliced\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?o2 - object)\n            (and \n                (objectType ?o TomatoType)\n                (sliceable ?o)\n                (isSliced ?o)\n                (objectType ?o2 TomatoSlicedType)\n                (objectAtLocation ?o2 ?l)\n                (receptacleType ?r MicrowaveType)\n                (inReceptacle ?o ?r) \n                (inReceptacle ?o2 ?r) \n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o2 - object)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o TomatoType)
		(sliceable ?o)
		(isSliced ?o)
		(objectAtLocation ?o2 ?l)
		(receptacleType ?r MicrowaveType)
		(inReceptacle ?o ?r)
		(inReceptacle ?o2 ?r))))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212031_031197,place a piece of microwaved fruit on the black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (objectType ?o FruitType)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (objectType ?o FruitType) \n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-DiningTable\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o FruitType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r CoffeeTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212031_031197,place a piece of microwaved fruit on the black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (objectType ?o FruitType)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (objectType ?o FruitType) \n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-DiningTable\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o FruitType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r CoffeeTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212031_031197,place a piece of microwaved fruit on the black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (objectType ?o FruitType)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (objectType ?o FruitType) \n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-DiningTable\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o FruitType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SideTable-28/trial_T20190906_212031_031197,place a piece of microwaved fruit on the black table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (objectType ?o FruitType)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (objectType ?o FruitType) \n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-DiningTable\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o FruitType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Fruit-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r CoffeeTableType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin-15/trial_T20190909_020319_726874,place a slice of heated tomato in a sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r SinkBasinType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True
train/pick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin-15/trial_T20190909_020319_726874,place a slice of heated tomato in a sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r SinkBasinType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True
train/pick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin-15/trial_T20190909_020319_726874,place a slice of heated tomato in a sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-TomatoSliced-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r SinkBasinType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True
